,video_id,Transcription,Date,Length,Original Comparison,headline_sim,abstract_sim,leadpara_sim,top_cosine_sim,top_headline,top_headline_fromtype,top_cosine_sim_keywords,top_headline_keywords,transcript_keywords,top_nyt_article_keywords
96,7294686617153948970," Now that we don't talk I called my mom, she said that it was for the best Remind myself the more I gave you won't be last I cannot be your friend So I pay the price of what I lost And what it cost Now that we don't talk",2023-10-27,50,nyt,0.24466644,0.32970262,0.31200695,0.32970262,"I Wrote This Essay, but Then Changed My Mind",abstract,0.32888606,Quotation of the Day: Borrowers Start to Process High Rates Won’t Fall Soon,"talk called mom, said best remind gave last cannot friend pay price lost cost talk",quotation day: borrowers start process high rates won’t fall soon
97,7262876068950953258," This man had the almost perfect alibi. So have you ever heard of Michelle Young? There's a lot of questioning when it comes to Jason and Michelle's marriage. Jason made it seem like while they did argue it was pretty typical like most couples do and Michelle's family seems to think that their arguing was a lot more severe than he's trying to make it out to be. But one thing is pretty clear, it seems like Jason did not want to have children and Jason was not faithful to Michelle during their entire marriage.",2023-08-02,95,hashtag,0.33320376,0.3556267,0.3748081,0.3748081,Ann Patchett on Summer Love and Her New Novel,lead_paragraph,0.32828024,Bishop Accused of Abuse Gets Married After Bid to Quit Church Is Denied,"man almost perfect alibi. ever heard michelle young? there's lot questioning comes jason michelle's marriage. jason made seem like argue pretty typical like couples michelle's family seems think arguing lot severe he's trying make be. one thing pretty clear, seems like jason want children jason faithful michelle entire marriage.",priests suits litigation civil child abuse neglect sex crimes marriages hubbard howard j roman catholic church scharfenberger edward b albany ny bishop accused abuse gets married after bid quit church is denied
98,7289063950048562474," I love you so much! I love you too! I'm trying to take the picture. Do you want me to take the picture? No, it's fine. Thank you so much!",2023-10-12,30,nyt,0.2673331,0.22565213,0.30092502,0.30092502,The Furry Tragedy of the President’s Dog,lead_paragraph,0.26185146,Love Letter: 90 Percent of Love Is Showing Up,"love much! love too! i'm trying take picture. want take picture? no, fine. thank much!",love emotion dating relationships love letter: percent love is showing up
99,7291331109692902699," A fucking super typhoon is brewing up in Nor'easter for New England this weekend. Southern New England, getting fucked! Prepare to be walloped! Super typhoon will cause heavy rain, coastal flooding, heavy wind gusts, and coastal overwash. New York's even gonna see some snow this weekend. Get fucked! But from Burlington to Boston, cancel your weekend plans. It's gonna be another fucking soaking wet one.",2023-10-18,65,nyt,0.48815218,0.59116995,0.5609629,0.59116995,It’s Probably Going to Rain in New York This Weekend. Again.,abstract,0.5754817,It’s Probably Going to Rain in New York This Weekend. Again.,"fucking super typhoon brewing nor'easter new england weekend. southern new england, getting fucked! prepare walloped! super typhoon cause heavy rain, coastal flooding, heavy wind gusts, coastal overwash. new york's even gonna see snow weekend. get fucked! burlington boston, cancel weekend plans. gonna another fucking soaking wet one.",rain wind weather autumn season national weather service new york city northeastern states us it’s probably going rain new york this weekend. again.
100,7302844315812760874," And I'm calling what it was, the water that you see back as we were dead and gone it bared you too. I'm gonna find you one day, forget why I needed you. Make me yours, make me yours.",2023-11-18,39,nyt,0.25757965,0.22452447,0.28409883,0.28409883,He Thought His Chuck Close Painting Was Worth $10 Million. Not Quite.,lead_paragraph,0.23414804,"After ‘Saltburn,’ Watch These Five Country House Movies","i'm calling was, water see back dead gone bared too. i'm gonna find one day, forget needed you. make yours, make yours.","movies saltburn movie call me your name movie grey gardens movie after ‘saltburn,’ watch these five country house movies"
101,7299491641176624430," Zilch left, 35, Wichita Macho Toe, on one right. Dice right, F-Fly, Whiskey Brady. Dice right, numbers, 3Jet Spielberg, on one right. Tray right, closer, Karate, Can, 12, Duo, Alert Booty, on one right. Brizze left tight, F-Fly, pass 37, punch, waggle, help, baby dizzy, X-Fan on the turbo. On the turbo, ready? Football, man. Football.",2023-11-09,56,poster,0.27625656,0.23727101,0.3057619,0.3057619,"Corrections: Nov. 7, 2023",lead_paragraph,0.30913776,"N.F.L. Fans, Take a Number for Your Team’s Chances","zilch left, , wichita macho toe, one right. dice right, f-fly, whiskey brady. dice right, numbers, jet spielberg, one right. tray right, closer, karate, can, , duo, alert booty, one right. brizze left tight, f-fly, pass , punch, waggle, help, baby dizzy, x-fan turbo. turbo, ready? football, man. football.","new york times football playoff games national football league n.f.l. fans, take number your team’s chances"
102,7293957844418694443," In the club, in the club, in the club, in the club, in the club, in the club",2023-10-25,18,nyt,0.30173537,0.38133538,0.26589668,0.38133538,"At Barcelona, Timing Is Everything",abstract,0.22152123,‘Yellow Door: ’90s Lo-Fi Film Club’ Review: Cinema Education,"club, club, club, club, club, club",documentary films programs movies yellow door 90s lo fi film club movie lee hyuk rae filmmaker bong joon ho south korea ‘yellow door: ’s lo-fi film club’ review: cinema education
103,7302578837043318046," How are you feeling? I'm feeling so excited right now! You should be excited! Now tell me about Wovi. Wovi is scared, hungry, starving, and bored. I love it! Now, what was your favorite memory on set? My favorite memory is seeing all my friends on screen.",2023-11-17,47,nyt,0.4615871,0.45703697,0.4323387,0.4615871,What’s Your Favorite Movie to Watch at the Holidays? We Want to Know.,headline,0.31475726,How to Salvage Your Day After a Bad Night’s Sleep,"feeling? i'm feeling excited right now! excited! tell wovi. wovi scared, hungry, starving, bored. love it! now, favorite memory set? favorite memory seeing friends screen.",sleep content type service brain exercise memory anxiety stress how salvage your day after bad night’s sleep
104,7299644121956879658," Every time, every time you're loving me Oh, the same in my drive, here's my baby I'll be using for the rest of my life, using for the rest of my life, oh",2023-11-09,33,nyt,0.3127128,0.2584303,0.32727727,0.32727727,"Hungry (but Not for Human Contact), Americans Head for the Drive-Through",lead_paragraph,0.307779,"The Greatest, and Sometimes Silliest, Love of All","every time, every time loving oh, drive, here's baby i'll using rest life, using rest life, oh","weddings engagements the greatest, sometimes silliest, love all"
105,7285481898015608107," What's your Halloween costume? Um, a cat. What's your Halloween costume? Queen of hearts. Can you guess mine? Kim Possible? Correct. Oh, let's go. I'm a douchebag, aka your ex. Ah, you're not a douchebag, bro. What's your Halloween costume? I'm a frog. I like it. I'm a black widow spider. What's your Halloween costume? I'm a clown. I'm a unicorn. Buzz Lightyear. I'm guts from Berserk. My blood went away. What can you guess though? Guess what I am. Guess what I am. Or soldier? Yeah, yeah, yeah.",2023-10-02,89,nyt,0.2970089,0.25789917,0.44185817,0.44185817,Halloween in New York: Things to Do in October,lead_paragraph,0.4099238,Halloween in New York: Things to Do in October,"what's halloween costume? um, cat. what's halloween costume? queen hearts. guess mine? kim possible? correct. oh, let's go. i'm douchebag, aka ex. ah, douchebag, bro. what's halloween costume? i'm frog. like it. i'm black widow spider. what's halloween costume? i'm clown. i'm unicorn. buzz lightyear. i'm guts berserk. blood went away. guess though? guess am. guess am. soldier? yeah, yeah, yeah.",halloween new york city movies costumes pumpkins m3gan movie halloween new york: things do october
