,vid_num,url,username,nickname,description,music,like_count,share_count,comment_count,play_count,collect_count,comments
79,49,https://www.tiktok.com/@/video/7335181724135083296/,bvlash,bvlash,Would you? ,Everything Reminds Me Of You - Take Care,1300000.0,8807.0,14400.0,10000000.0,57863,"['moms vs mothers', 'As someone with no kids.... yes.', 'im not even a mom & the answer is yes', 'i don’t trust you as a mother if you say no', '“I almost die having him…” 👏🏻 yes for mine and for any kid !', 'The lady holding her baby…and still saying no? 😢', 'My kid, your kid, their kids. Yes.', ""dude, any child. I'm not even a mom, but any child."", '“if i don’t who will” 🥹', 'the amount of no i heard scares meee', 'moms vs mothers', '“No” is WILD .', '“Wouldn’t think twice” so casually and calmly yes', 'To protect them?? Obviously', 'imagine saying “ no “', 'As a pregnant mom with no kids yet. Zero hesitation yes….', 'If you say no you’ll done . Give me the child', 'The moms answering no is crazy. I’d do it for someone ELSES kid and I’m never having children.', '“if i don’t who will” PERIOD SIS ALL YOU GOT IT FAMILY', 'IF needed, ofc.']"
80,28,https://www.tiktok.com/@/video/7339898731564666142/,lolarwaltz,lola,this better go viral ,original sound - lola,898300.0,2257.0,1463.0,4700000.0,28799,"['She screamed like an Elk 😂😂😂', 'at first i was like ITS WORKING ✨', '“NO?!” I cannot 😭', 'that was a Regina George level scream 10/10', 'THE SOUND OF FREEDOM 🦅🦅🦅', 'Her face got so red oh she SCREAMED 😭', 'I like how she started at max volume instead of slowly getting louder😂', 'it never is', 'nooo🥹 NOOOO😧', 'Her smirk when she came out', 'they never are 😔', 'Never was sound proof, we all just understood', 'That is a good serial killer scream', 'I would’ve shouted “DARRRRLINGGGG”', '3 elks came to my window', 'None of them actually are😂😭 they just muffle enough so customers don’t hear😂😂', 'if you really think abt it, the least thing you want it to be is soundproof 😭😭 imagine getting trapped and nobody can hear you lol', 'It is because we all pretend we don’t hear it', 'Probably a good thing bc apparently people die in walk ins every year LOL', 'Life hack just say your testing it whenever you do that and they’ll never know your just going in there to scream']"
81,90,https://www.tiktok.com/@/video/7336208038036262190/,wowthatsrandomofficial,WowThatsRandom, ,original sound - WowThatsRandom,626500.0,12900.0,6078.0,5600000.0,19020,"['they funny as hell for that', 'As a competitor, I would literally use this as promo for my much better product.', 'Pay with monopoly money and tell them its the same thing 😂😂😂😂😂', 'I would’ve drove my car through the building 🤣🤣🤣', 'Their reply has ‘😀’ energy', 'you ordered wings, they served you disappointment with bbq sauce drizzle', 'Accurate 😆😆', 'Oh no! We apologize for the mixup. We will make sure you get some new wings!', 'Which wings will I be getting? 👀😆', 'I mean if you squint your eyes real hard until they’re fully closed both pics are the same. #teampapajohns', 'The way I just laughed at this 😆😆😆😆', 'They gave you hush puppies with bbq drizzle 😂😂', '@Wingstop would neverrrrrrre', 'I’m gonna have to put them to the test now and see 😆', 'Sue them for false advertising burger king is getting hit with a lawsuit for their burgers not looking like their ads', 'Send back a pic of their logo and a pic of a clown and say “spot the difference now.”', '""We have wings at home""\nThe wings at home:', 'THISSSSS', '@Papa Johns got jokes.', 'I legit thought I was being trolled 😆', 'Not papa johns apologizing after public shame', 'what in the banquet tenders is going on here???', 'Corporate needs you to find the difference between these two pictures', 'YESS!! 😆😆', ""Pizza Hut by Josh's Mom 😭"", '🚨Update!!! They sent an apology (from a person and not a bot!) and a $50 gift card! I thought that was super nice. I will post when I get my next set of wings how they turned out. 🚨', 'This is literally that “Corporate needs you to find the difference between these two pictures” meme. “They’re the same picture” 😂', 'EXACTLY!!😆']"
82,86,https://www.tiktok.com/@/video/7306685893375511810/,NexplanonUS,NexplanonUS,Visit the NEXPLANON website for Important Safety Information.,Promoted Music,6550.0,0.0,0.0,16300000.0,46,[]
83,69,https://www.tiktok.com/@/video/7336251412411714859/,zachiy,Zach,LIKE WE GET ITTTTTT (jk im co2020😹),original sound - Zach,47200.0,489.0,382.0,260700.0,947,"['as a class of 2020, I’m not over it', 'Class of 2020 can and should complain as long as they realize class of 2021 had their entire year ruined, not just the end', 'They’re gonna make all their reunions prom and graduation themed 😭', 'tbh class of 2021 got nothinggg so', 'it’s ok everyone knows class of 2021 was the real victims', '""atleast u have a graduation"" 👴🏻', 'LMAOAOO', 'i will never not remind ppl of this', 'No same 😭', ""class of '21 had it WORSE and got over it quicker i cant😭"", ""WE WERE ROBBED, of course I'll always bring it up"", 'and 2021', 'No but seriously, 2021 had it the worst. Half my junior year gone + all my senior year', 'AND I’LL DO IT AGAINNNNNN', 'i’ll put it on my headstone lol', 'no it was the way people reacted that made me bitter, they didn’t gaf!! when all the old ppl started posting their grad pics making it about THEM that’s when the grudge started', 'till the day i die 🤞', 'YAZZ', 'Me with my grandkids one day', '2021 had it worse', 'Honestly it’s like whatever at this point but the other day I saw a video that said “the summer after ur senior yr is the best summer of ur life” and ngl it did hurt a little', 'Yes 2021 also had it rough bc they missed their whole senior year, but co2020 missed the end of senior and first year of college', ""my prom was supposed to be at the AQUARIUM. I'LL NEVER GET OVER IT"", 'YEA BC WE WERE ROBBED', 'Lol, I was sitting here like, maybe I should be grateful. Then I remembered I was class of 2020 and just didn’t care at all', 'Well I’m not over it 😠', 'class of 2021 i will never get over it. i didn’t get my senior year at all', 'And what about it? I’ll complain about this for the rest of my life. It’s a free complain card', 'I’m over it but only remember when other people mention it 😭😭', 'LISTEN I DIDNT GRADUATE AND ILL NEVER BE OVER IT 😭 got my diploma a year later waiting in line outside of my hs', 'This will be me sorry not sorry 😭😭😭', 'Me for the rest of my life actually', 'Class of 2020 and I wasn’t going to go to prom anyways 😂 I just wish that first semester of college wasn’t so restricted cause it was so so hard to meet people', 'FR get over it 😭', 'Yeah and I’ll never recover', 'Senior year ripped away !!!', 'I will act like this if ANYONE tries to say that the lockdown was fun or ""best time of their lives""', 'As a 2020 grad the only thing I’m sad abt is that my school’s Disneyland gradnite got cancelled but that’s it lol', 'Disney land grad nite is crazyyyy whattt', 'all that work and what did it get me', 'me when i’m literally 70', 'considering that 2021-2023 graduates got MORE of their highschool years stolen 2020 had it good, they lost like 3 months of their highschool time', 'As a class of 2020 , I’m still salty 🫥', 'Lol no bcuz like no senior trip, no snr spirit week, no graduation, no prom, no pro grad, didn’t finish sports, started college during covid😭']"
84,100,https://www.tiktok.com/@/video/7339976947272912159/,vrbo,Vrbo, with ,original sound - Vrbo,122300.0,421.0,853.0,6700000.0,117,"['I love when companies give other companies shade its so funny', 'omg how awkward that would be!', 'Cackling at the way VRBO is coming for Air BNB’s neck with these ads.', 'Don’t forget the $200 cleaning fee for staying 2 nights. 🥰', 'Yep for $3500 for 3 days', 'Hotels wouldn’t do you like this', 'Are you calling me fat?', 'Meanwhile at Vrbo your house gets cancelled multiple times and VRBO won’t even look after your refund', ""Please send us a DM with your email address and booking ID. We can't guarantee a different outcome but we'd like to take a look at this for you."", 'the ONE TIME i booked through vrbo, it wound up just being an upstairs room', 'We are sorry to hear about your experience. Please send us a private message with your email address and booking ID so we can look into this for you.', ""The listings tell you if it's a room or a whole place, it's not hard to figure out"", 'Or read the add… book “whole home”', 'Yall sometimes it DOES say you’ll have the full house to yourself and then u don’t lol', 'Isn’t that what BnBs are supposed to be, like someone’s house and you stay in the spare rooms while the host provides food', ""literally lying they both do this. they also both tell you that it's a bedroom not an entire place"", 'Or I can just rent a hotel', 'When I booked vrbo there were cockroaches and bed bugs', ""We're sorry to hear about this. Please send a DM with your booking ID & the email address used to book the property. We'd like to investigate this."", 'if only i didn’t have to be a millionaire & 24 to rent', 'another company here to ruin house prices everyone!', 'so...an air bnb', '@esmee first one is t houce']"
85,45,https://www.tiktok.com/@/video/7340330875889962286/,madzzz1212,Madz,BYE,original sound - 𝐸𝓂𝒾𝓁𝓎,75500.0,848.0,155.0,378500.0,2607,"['ANYTIME ANYTHING CLICKS IN BIOMECHANICS', 'BIOMECHANICS GIRL GOOD LUCK😭', 'Me learning the citric acid cycle 🥲', ""I stg I've learned it 18 times and don't know it"", 'like ik I chose stem but did stem choose me it feels like it’s kicking me out', 'me in chemistry 😭', 'Me in ochem', 'Me learning physics every time I think I get it somehow it’s wrong :)', 'synthesis in a nutshell', 'YUP', 'Oh the way this hit home because this is me rn with chem 😭', ""Me I'm calc 2 rn 😩"", 'me on my calc exam today 😭', '@fernanda physics homework.', 'Functional Groups :(', '@Kiki me anytime i thought i was grasping the chem concepts', 'calc 2', 'Me with cellular respiration rn', 'loud repost, it’s two days before the test and I’m LEARNING solution stoich! cause i don’t get them 😜', 'I had a biochemistry midterm on Monday, and the studying I did this past weekend was hell 🫠', 'ochem actually making sense and being fun feels surreal', '@ceili.odut me in chem', '@eshal.uddin those wooclap questions', 'everytime i think im starting to understand something in calc 2, we move onto a new topic. like girl i need more than 1 lecture to learn something🤧', '@ᕱ⑅ᕱ @Ashley🥰 us making up anatomy lore🔥', 'me in microbio', 'me in physics and ochem', 'I get excited for every other stem class except orgo and possibly biochem.', 'me during my chem exam', 'Me in molecular bio😣', 'me in histology', 'Me with trig integration and substitution', 'me in physics everyday of my life', 'this is too relatable', 'CHEM 2', 'Me tryna guess an aquarius’ zodiac sign', ""Nah, keep at it. You'll get there!"", 'Heat transfer', 'honestly this is me in history more than anything', 'me in cancer bio 😭', 'chemical kinetics got me man', '@꧁★һᥲzᑲіᥒ һ᥆𝗍ᥱᥣ lover★꧂ me before STEM got removed (that teacher HATED me.)', 'Physics and A&P fr']"
86,12,https://www.tiktok.com/@/video/7338020320818826497/,avidixit10,Avi Dixit,Honestly the best times ,original sound - literallylikesoiconic,476800.0,9866.0,2099.0,3500000.0,29961,"['but then she switches up on you😭💀💀', 'That’s me with my brother', 'me adding “I told her that but she didn’t listen”', 'and then she brings up a topic about u😒', 'Reall but then she says "" Why are you insulting your sister huh? ""', '@wyatt✝️you', 'Never side with your mom against your sibling', 'Peak sibling behavior 😂', 'Real (I don’t have siblings 😃)', 'My brother in any problems he must join it 🙂', 'It’s me😭', 'my brother :', '“But mom, I’m just helping”🤣', 'Literally my brother 😩💔', 'it feels really good yk😌', '@. @Aisha🎀 “when I was your age “', 'My brother does that. I would never do that to him', '@Hodaney543 frl you gotta staap that 😭😭😂', '@valiant @aunk guilty 🤭', 'Then she looks at me and tells me it’s none of my business😔']"
87,53,https://www.tiktok.com/@/video/7340042322740120878/,darandlucky,Dar🍀,we ride at dawn 🚗💨,Fortnite Seal Team 6 - TilValhalla,1500000.0,10200.0,3908.0,6900000.0,113582,"['WE RIDE AT DAWN🔥🔥🔥🔥', 'Oh I be ready, especially when it’s my sibling.', 'this!!! But I won’t share my snacks with them 🤣🤣', 'That tingly ✨crazy✨ feeling lmao', 'Especially when it’s one of them ppl that never cry', 'especially my siblings? oh best believe imma go to war', 'I start plotting 😭', 'My sister says “don’t tell my sister she’ll actually do something about it “', 'It’s like an entire personality switch', 'nah when my little brother came to me?? and vented and sobbed his eyes out?? bro i have never been more mad in my life', 'or hear their throat get stuffy n start struggling to talk', 'Murder on my mind', 'oh yuh it’s wraps', '🤣', 'no cuz i’m fully ready to go PSYCHO', 'my alpha wolf WILL come out 🗣️🔥', 'time to do a drive by', 'no more mr nice guy …', 'Wheels up in 30', 'Frr I do not play when it comes to my loved ones ‼️', 'As if I can even do anything 🤣🤣🤣🤣', 'LIKE WHO HURT U 🤨🤨🤨']"
88,52,https://www.tiktok.com/@/video/7340054415472069934/,manda_mango_,Amanda Mango,"I love being a violinist, especially if I get to play with ",original sound - Amanda Mango,238400.0,4285.0,968.0,1900000.0,5661,"['They woke up and chose violins.', 'Stop why didn’t I think of this', 'I’m a viola, they all think I play the violin', 'Ran to comments for viola jokes; was not disappointed.', 'This is the plot of The Umbrella Academy', '💀💀💀', ""(from way downtown)\nI'm a violist!"", 'The violist is the one they got to film this. 😬', 'Wait that’s such a good idea', ""I'm proud of you second violin"", 'Thanks 🥰', 'Me, a middle child second violin: ☹️', 'today my conductor called the violas “third violins” 😭', 'Nooo', 'That’s not a violin. That’s a violation. 😭', 'poor second violin😭😭😭', 'Something something second fiddle', 'You just need a viola shouting from a block away lol', 'SOBBING in second violin', '“I’m a viola-“ “wait you play viola?”', 'I know slc when i see it', 'I’m a second violin. I’d be offended but this is too accurate.', 'the guy who does the cymbals watching through the window sadly', '💀', 'I’m a bass, I get included in the blame when the cellos are off tempo', 'Oh that’s so true though', 'the video was 3 people but the 3rd one plays viola 😔👌']"
89,13,https://www.tiktok.com/@/video/7339833960438222126/,icm_triplets,☆icm_triplets☆,Thank you so much for 883k followers 😭💕 we’re happy to see so many of you guys enjoying our videos! (Dc: ,dc foginme - Matt,11000000.0,71600.0,34400.0,78700000.0,684867,"['ok but have to see them with the sturniolo triplets', 'the slide in was SMOOTH', 'favorite triplets next to the Sturniolo Triplets', 'Smooth operators! 😎', 'the slide was too clean 😭', 'Clean 😂🔥🔥🔥', 'I wish I could be this cool', 'Remind me everytime you see this 🙏🙂', 'okay no but imagine if these triplets and the sturniolo triplets all met eachother🤭🤭', 'Didn’t just eat, you consumed ❤️', 'I HAD THE STURNIOLO TRIPLETS UNDER THIS😭', 'That’s the smoothest thing I’ve EVER seen 👀', 'so smooth', 'Slaying in sync 💅', 'THE SLIDE WITH THE SUNGLASS FLICK WAS SO DAMN SMOOTH 🔥😳👏', 'Omg the slide with the glasses was smoooth criminal', 'Ok but that was SMOOTH 🤚', 'south Africans I dnt see ur comments 🤧', 'the glasses flick was insane', 'the powerful triplets😩', 'The slide and glasses falling on best yessss❤️', 'aaaahhhh 🔥✨️💖', ""i don't even think the second coming of christ could be this iconic"", 'HOW MUCH PRACTICE DID THIS TAKE??? AND HOW MANY LETTERS ARE IN DEVOURED???', 'Took quite a few tries 😂 will post a behind the scene soon!', 'someone tell me why everyone does in the comments of these videos is talk about the sturniolo triplets, like is this there video??', 'Dunno what I was expecting but I loved all of it! ❤️❤️Nice job ladies 👏👏', 'Why am I so obsessed😭', 'I lost count of how many times I’ve seen this. So smooth!', 'OH MY GOD????', '@~(○_•) @Julia:3 @Sej7Mel88 @M L P toys star flashbacks', 'that was sick 👌👌👌😏', 'nah cause i been tryna figure out wth she came from', 'Entry was flawless 😅', 'Can we attempt @Rosie Fergin @@Crotch monster👹', '@Mystery @Rhys plz', '@Noemi🎀 @Szandra😗 us frfr', 'that was smooth asf🔥', 'that was too smooth damn', '@Llonia smooooth', 'the glasses part was so smooth😍😍😍']"
90,44,https://www.tiktok.com/@/video/7340091739841039662/,maryjanefitz,MaryJane, with ,,91200.0,654.0,1139.0,1100000.0,2613,"['Having to wait 5 hours for a grilled cheese is INSANE 😭', 'Easiest Meal to make.. but lets make it complicated 😂', 'Someone said her kids need to send a formal request 3 to 5 business days in advance 😭😭😭', 'She said “if you don’t have homemade, store bought isn’t fine. Starve.”', 'This gave me the ick', 'Ok but this is impressive that everything is made from scratch', 'we laugh but i bet it tastes amazing', 'And then I melted down some aluminum and metals,poured it into a mold and made my own pan to be able to cook the sandwiches', 'WTH that’s wayyyy to much for this southern girl lmao', 'Wonder how long it takes for her to cook a actual meal 💀 ik spaghetti night is HELL', ""you can tell thats not her natural voice lol she's trying so hard to sound like that lol"", 'listen. make your bread and cheese from scratch. whatever. do you. but your kids DO NOT love pesto. be so fr', 'the kids absolutely did not devour that', 'You should see the one where she made cereal', 'Is anyone gonna talk about how she spent hours making her own cheese but then used pre bought shredded cheese for the pesto???', 'They graduated high school while she made this grilled cheese 🤣', 'But imagine growing up & being able to boast about how your mother made everything from scratch. 👏🥰', 'As I imagined, all the women criticizing her in this comment section could never compare to Nara', 'The kids are SO HUNGRY', 'Mom im not hungry anymore', 'Yall are giving haters in this comment section.', 'I don’t understand the hate towards @Nara Smith I freaking love her. she makes healthy delicious food for her kids! I don’t understand the problem.', 'She’s so dope👏i would love to be able to cook like this❤️', 'Yeah they devoured it they were waiting for hours for it😭', 'By the time she finished, it was time for breakfast the next day! 🤣🤣🤣', 'I hope they asked for grilled cheese for lunch the day before 🥲', 'her kids would go bananas for a slice of kraft singles', 'Why do y’all act so dense…she’s said she prepares this wayyy ahead of the time they actually eat it.😭its amazing that she’s willing to make it', 'Poor kids had to wait 3 freaking hours for a dang grilled cheese!', 'ok but mozzarella as the sole cheese on a grilled cheese is insane', 'Suzy would love this pesto', 'Wait? No tomatoes? On a pesto grilled cheese. Absolute fail.', 'the kids waiting for 5 hours 👁👄👁', 'I yearn for this kind of free time', 'But did she make the cheese for the pesto?', 'I was thinking the same thing 😂', 'That looks delicious, her kids are so lucky tbh the amount of effort. My mom would never 😂😭', 'All jokes aside that’s some fire looking grilled cheese 😭', 'She didn’t even make the Parmesan 😒', ""she doesn't have toddlers. becsuse a toddler would never wait that long 😆"", 'The kids waiting for their grilled cheese 👁️👄👁️', 'Grilled cheese 7 hours later.']"
91,87,https://www.tiktok.com/@/video/7339937387188849963/,syltheslaya,Sylvia, with ,original sound - Sylvia,227200.0,3022.0,730.0,2000000.0,5455,"['Girlll….i was like SYLVIA!!!!! Then realized it was a stitch😅', 'I don’t want my yoni to be sunburned', 'She’s an indoor cat, not an outdoor cat', 'My yoni is an indoor cat💀', 'What happened to secrets? 😫', 'oh she means indecent exposure? lol', 'Omg imagine going on a walk and seeing someone “sunbathing their yoni” 😭', 'I know how bad a sunburn hurts on the top of my feet. I couldn’t imagine my yoni companion.', '😂', 'why do those people call it a yoni', 'Girl the last my yoni needs is a tan 😂', 'nah i’d be afraid something crawl up their or fly up their 😭', '@MISHAAA🧡🏎💨 @Evin😌 @Bella😇💐 what if a bug accidentally flies in there😭 and why did she say yoni💀', 'Plus you don’t wanna get chapped lips 😂', 'Ouch!!!', 'Also not the multiple houses in the background?!', 'maybe in a grassy meadow on my own property 1000ft away from society- not on a DIRT PATCH in the middle of a neighborhood?? 😭', 'Who calls it a yoni?', 'imagine people going to the dermatologist for melanoma on their yoni in a few years', 'naur cause I bet it feels good', 'Girl, ur in public… thats indecent exposure', 'I live in the south, mosquitoes finna tear me up😭']"
92,68,https://www.tiktok.com/@/video/7340021576882015518/,julia.heilman1213,Julia Heilman,Proudest moment ,original sound - user2117519005342,53600.0,274.0,100.0,416000.0,1271,"['I need an in-depth explanation because slay', 'Put this in ur resume', 'How did you do that', 'If we go to war I want to be on your team', 'we. need. details.', 'That was a power move', 'My kind of energy', 'EXCUSE ME ? STORY TIME', 'You cant drop a line like this and not give us the tea', 'Iconiccc', 'drop a tutorial', 'Omg pls story time', 'GURL WE NEED THE WHOLE STORYYY', 'We need story time..', 'The only way', 'Did you keep your phone in ur pocket?', 'We need a complete tuto vid', 'Don’t test her again 😤😤', '@🕺 @jenica @layla @joey hmmmm', 'as u should']"
93,91,https://www.tiktok.com/@/video/7338837546534702338/,GarnierUSA,GarnierUSA,@charlidamelio fills her hair with strength 7 layers deep with Fructis Hair Filler GarnierPartner,Promoted Music,1422.0,16.0,67.0,4600000.0,0,"['Bruh she don’t use that shii😂😂', 'Idk bout y’all but I love their leave in conditioner and it smells so good', 'im not using it anymore. just threw my bottle sway.', 'I’m throwing it in the trash now', 'She fell off so she’s trying to be relivent', 'oh that’s not…', 'this is the first time in years she showed up on my fyp…', 'was gonna buy it but now I’m not', 'nuh uh.', 'what is this advertising 💀', 'I’m not using this anymore', 'pls atleast be realistic', 'oh nah bye', 'My hair is sooo soft since I started using Garnier', 'No', 'She’s so pretty', 'i love there hair dye makes my hair sooo smooth nd my dad is like obsessed with there shampoos', 'I bought y’all ring light and wasn’t good 😭it didn’t want to stand up the light stop working when I turn it😭is it just me or no I need know😭', 'Shake shake shake', 'is that charlie dominos']"
94,29,https://www.tiktok.com/@/video/7337121246884384046/,bekahmull,bekaahh,,original sound - bekaahh,420400.0,9683.0,1794.0,2800000.0,15732,"['You give me Anna Kendrick vibes I love it', 'Is this Jess day', 'Jessica day', '“you better not be hanging out without me” 😭', 'Girl in the bee movie energy', '“Aaugh” 😭 i felt that', 'This might be Kristen Wiig', 'Very painful watch thank you', 'millennial core', 'My daughter is 7 and she’s on her way', 'u remind me of both jim carrey and michael scott', 'Nah, yall deadass found this funny? Or am i missing the joke in these comments 😭', 'you need to do stand up', 'The arm took me completely OUT', 'you kind of resemble lebron james', 'i actually get that all the time', 'Jim carey as a girl😭', '“I’m flexing 😀”', 'SpongeBob ahh flex 😭😭', 'Millennial-Core', 'nooo say you don’t mean it i’m gonna be sick', 'Millenial core']"
95,48,https://www.tiktok.com/@/video/7334091294052093230/,gracevanhoutte,gracevanhoutte,,son original - clips_animes,67500.0,1269.0,388.0,611900.0,721,"[""it's 135 😭😭🙏"", ""what's the reason for why some people arch their backs when lifting?"", 'big ahh arch for 135', 'Just got to 95!! 😈', 'Congrats!! Keep up the work!!', 'What is your form', 'Do I see that right 225?', 'Do it with no arch', '200 plus arch and experience 135 is not that hard bro 😭', 'Guys her form is fine', 'Mass moves mass', '@sleepy_girl24 @Abby Spencer us😂', 'Bruh allat for 135 is wild', 'I bench 55lb on a good day💔', 'That’s it?', '@Emma 😘 is this you', ""There was a point where I couldn't even bench the bar. Never give up and you'll be suprised at the weights you can bench"", 'WHAT IS THAT FORM 😭🙏', ""that's 135💀"", '@em when you go to sdsu', 'i miss my dryland buddy']"
96,7,https://www.tiktok.com/@/video/7339351718947327274/,anna_banannaaaaa,Anna 🍌 Banana,,sunet original - Victor drx99,897400.0,32700.0,3406.0,5300000.0,32273,"['i grab as much as i can w both hands and granny bowl it into the dryer', '😂Right', 'Bruh finding a top loading dryer is IMPOSSIBLE', 'Only the elite 😂', 'Same but the door to the dryer is on the other side so it gets in my damn way 😭', 'That’s the only way to load the dryer 💥💥💥', 'Ong😭', 'so fun when heavily pregnant too', 'I don’t think a top loading dryer exists', 'I have never had an original thought in my life', 'be loading the dryer like Sheldon', 'And water gets everywhere', '😤', 'My least favorite movement', 'Literally same @Allison Caldwell', 'back be on FIRE', 'Literally me every single time 😂😂😂', 'girl you have the best setup there is no top loading dryer', 'I have a bottom loading washer and a top loading dryer', 'I be making it a race against myself 😂', ""I've never seen a top loading dryer, those exist???"", 'I know it sucks but them top load washers wash better lol', 'Omds😭😭my life rn']"
97,33,https://www.tiktok.com/@/video/7340344795400785194/,chrishoban,chris hoban,i love this song so bad ,love on sped up version by selena gomez - smgaudios,123300.0,287.0,573.0,1300000.0,3845,"['Yall have to be getting paid to advertise this song cuz the way I’ve seen so many videos abt the steak tartare lyric 💀. It’s not even that clever', 'When you google „what rhymes with steak tartare“?', 'it only sounds good sped up like this 😭', 'How much is she paying you for this', 'all those words fit the standard rhyme scheme, hope this helps 💜', 'yes our zionist queen is so smart!! 🥰🥰🫶', 'U mean julia Michaels', 'ppl hating this song just dont like fun like okay indie girl', '“Omg imagine rhyming bee with key, me and Philly”', ""Did the Selena PR team pay to make these tiktoks about her new song? It's so obvious to me because nobody actually knows about her new song. 💀"", 'Do you guys have really low standards for music? I’m genuinely asking', 'selena is a mean girl lets not forget about that', 'this is def paid advert because its not a gag AT ALL, an obvious force hype 😩', 'free palestine 🇵🇸', 'did you mean julia michaels?', 'I just find love on is funny because of ""steak tartare"" but still gonna LUV IT 🥵😭❤️❤️😩🥵💕', 'It sounds a lot like feather by sabrina carpenter', 'Woah she rhymed things that rhyme together?!', 'THE BEAT DROPPING HALFWAY THRU THE SENTENCE IS SO HOT', 'ITS TOO CATCHY 😭😭', 'Is this like some sort of paid advertising because I’ve seen multiple videos talking abt “steak tartare” which is super not clever and cmon it’s not a great song she has GREAT songs, it’s not this one', 'Something a 6th grader could do 😭', 'Y’all are absolutely ridiculous. You’ll just go on any follow hate train. Don’t you have a mind of your own? Selena stays slaying ✨', 'if selena has no fans im dead 🙏🏼', 'it’s giving carly rae jepsen', 'pinooooooitttt NOIRRRRRR', ""yeah bc they're rhyming words... cAR, bAR, bazaAR"", 'idk if this is brain rot take but tbh it should’ve been this fast in the first place idk…', 'It reminds me of tidas’ song on Unbreakable Kimmy Schmidt. I think it was called Pinot Noir', 'I like it', 'Not really', 'Yall think she’s writing her own songs?', 'We can make a memoir is so random', '“It’s a simple rhyme scheme” ok I forgot we don’t allow fun anymore', 'So just a normal rhyme? 😭', 'i would be impressed if she rhymed bazaar with bizarre,', '2nd verse > 1st Verse', 'this is so real of you to say', 'Ms Julia Michaels at work with the iconic lyrics as always', 'But those are super simple rhymes. Car? Bar? Really', 'Eminem could never']"
98,64,https://www.tiktok.com/@/video/7332286504062029098/,under6ixfoot,Under Six Foot,full vid on yt: Zachcray ,original sound - Under Six Foot,282200.0,1113.0,1213.0,7100000.0,17948,"['That’s his adult version 🤣', 'His future self trying to save his younger self', 'They kinda look alike lmao', '"" I\'m at time out? "" hilarious!!!! 😂', 'officer with the glasses look like his dad 😭', '""Am I in time out?!""\n""You are!""\n🤣🤣🤣', 'Cops need to chill', 'They’re empathetic when the suspect reminds them of their nephew', '“Therapy didn’t either” 😭😂🤣', 'The cop with the glasses had me dying 😭😭💀', 'Cops are bored', 'Real life brainrot.', 'Timeout lol', 'This feels like a deleted scene from Super bad 😂😂', 'They took that personally. 😳', 'That cop was flabbergasted 😂', 'Did he just miss the first kick 😭', '""I have a 2nd canister""😂😅🥰', 'Not the cop checking what day it is 😂😂😂', 'the cop can play his dad in a sitcom']"
99,72,https://www.tiktok.com/@/video/7334855595276913966/,itsjojosiwa,JoJo Siwa,Kendall was not having it😂😂😂,original sound - JoJo Siwa,338500.0,2404.0,940.0,3200000.0,16373,"[""Kendall's reaction was priceless!"", 'Proof she was not about to give up her seat. Stay seated queen kendall', 'still stressin out kendall to this day😭😭', 'my little kendall could play rosa parks', 'Kendall is always keeping Jill in check lol ever since dance mom days', 'Its called dance MOMS for a reason💀😂', 'Omg Jill haha Kendall', 'i will do anything for my little kendall', 'It’s the “mom sit down” and the cackling after for me 😭', 'Las amo dance moms 😍😍😍😍😍😍🙏🏻🙏🏻🙏🏻🙏🏻', 'Is there a significance as to why Kendall is in the back of the bus?💀', 'Its the girl typing fast on her phone while looking at jill 😭😂😂😂', 'She basically said “I can’t take you no where” 🤣🤣', '@anna claire 🪩🎀🫧💐🩵 my little kendall', 'Kendall changed a lot 😢', 'typical jill, hasn’t changed a bit', ""Not JoJo also calling her 'my little Kendall' 😂"", 'WHERES THE COWBOY HAT 😭😭😭', 'Omg 😭']"
